asset_name,source_uri,source_name,edge_pcode,edge_name,target_uri,target_name,source_weight,target_weight
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/C_-_level,C - level,P361,part of,http://www.wikidata.org/wiki/Q43229,Organizations,3,25
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/C_-_suite,C - suite,P527,has part,http://www.wikidata.org/wiki/Q484876,Ceo,1,2
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/C_-_suite,C - suite,P527,has part,http://www.wikidata.org/wiki/Q342133,Cio,1,2
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/C_-_suite,C - suite,P527,has part,http://www.wikidata.org/wiki/Q406980,Coo,1,2
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/C_-_suite,C - suite,P527,has part,http://www.wikidata.org/wiki/Q403461,Cto,1,6
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/C_-_suite,C - suite,P527,has part,http://www.wikidata.org/wiki/Q623268,Cfo,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Amy_Brady,Amy brady,pcode,occupation,http://www.wikidata.org/wiki/Q2589465,Chief information officer,3,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Amy_Brady,Amy brady,pcode,position held,http://www.wikidata.org/wiki/Q2589465,Chief information officer,3,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Amy_Brady,Amy brady,pcode,employer,http://www.wikidata.org/wiki/Q1740314,Keybank,3,3
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/The_Analytics_CoE,The analytics coe,pcode,field of work,http://www.wikidata.org/wiki/Q485396,Analytics,1,75
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Chief_Data_and_Analytics_Officer,Chief data and analytics officer,P279,subclass of,http://www.wikidata.org/wiki/Q412365,Chief,1,6
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/HSBC_Retail_Banking,Hsbc retail banking,pcode,parent organization,http://www.wikidata.org/wiki/Q190464,Hsbc,1,3
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/RBWM,Rbwm,pcode,parent organization,http://www.wikidata.org/wiki/Q190464,Hsbc,1,3
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/RBWM,Rbwm,pcode,industry,http://www.wikidata.org/wiki/Q14947471,Wealth management,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Mark_Clare,Mark clare,pcode,employer,http://www.wikidata.org/wiki/Q192314,Jp morgan chase,4,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/time_-_based,Time - based,P279,subclass of,http://www.wikidata.org/wiki/Q48967834,Pricing model,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/milestone_-_based,Milestone - based,P279,subclass of,http://www.wikidata.org/wiki/Q48967834,Pricing model,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/direct_reporting,Direct reporting,P1535,used by,http://www.wikidata.org/wiki/Q2932125,Cxo,1,2
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/organization_core,Organization core,P361,part of,http://www.wikidata.org/wiki/Q5508775,Functional model,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/AIG_Analytics,Aig analytics,pcode,parent organization,http://www.wikidata.org/wiki/Q212235,Aig,1,3
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Core_Technology,Core technology,P279,subclass of,http://www.wikidata.org/wiki/Q11661,It,1,74
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/agile_governance,Agile governance,P461,opposite of,http://www.wikidata.org/wiki/Q188619,Hierarchies,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/cross_functional,Cross functional,P527,has part,http://www.wikidata.org/wiki/Q2920921,Managers,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/cross_functional,Cross functional,P527,has part,http://www.wikidata.org/wiki/Q253100,Smes,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/cross_functional,Cross functional,P527,has part,http://www.wikidata.org/wiki/Q5669212,Analysts,1,2
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/cross_-_functional,Cross - functional,P279,subclass of,http://www.wikidata.org/wiki/Q42848,Data,1,28
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Analytics_Governance,Analytics governance,P1269,facet of,http://www.wikidata.org/wiki/Q43229,Organization,12,48
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Analytics_Governance,Analytics governance,P279,subclass of,http://www.wikidata.org/wiki/Q1553864,Governance,12,19
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Analytics_Governance,Analytics governance,P361,part of,http://www.wikidata.org/wiki/Q1553864,Governance,12,19
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/O_Screening,O screening,P178,developer,http://www.wikidata.org/wiki/Q407082,Esg,1,17
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/O_Screening,O screening,P178,developer,http://www.wikidata.org/wiki/Q1374315,Eurazeo,1,4
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,pcode,industry,http://www.wikidata.org/wiki/Q485396,Analytics,7,3
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,pcode,headquarters location,http://www.wikidata.org/wiki/Q1297,Chicago,7,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/Equivalent_enterprises,Equivalent enterprises,P361,part of,http://www.wikidata.org/wiki/Q76615,Fortune 500,1,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/GICS1,Gics1,P361,part of,http://www.wikidata.org/wiki/Q407082,Esg,1,17
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/GICS4,Gics4,P361,part of,http://www.wikidata.org/wiki/Q407082,Esg,1,17
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/A_Go,A go,pcode,sport,http://www.wikidata.org/wiki/Q219221,Go,1,3
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/ESG_Policy,Esg policy,P921,main subject,http://www.wikidata.org/wiki/Q7045230,No go,2,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/initial_draft,Initial draft,P279,subclass of,http://www.wikidata.org/wiki/Q16782317,Features,1,2
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/Investment_restriction,Investment restriction,P361,part of,http://www.wikidata.org/wiki/Q407082,Esg,1,17
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/Investment_restriction_of_Limited_Partners,Investment restriction of limited partners,P361,part of,http://www.wikidata.org/wiki/Q407082,Esg,1,17
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/ESG_related_Investment_restriction_of_Limited_Partners,Esg related investment restriction of limited partners,P1269,facet of,http://www.wikidata.org/wiki/Q407082,Esg,1,17
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/Company_Confidential,Company confidential,P361,part of,http://www.wikidata.org/wiki/Q407082,Esg,3,17
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,pcode,subsidiary,http://www.wikidata.org/wiki/Q1374315,Eurazeo,7,4
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,pcode,parent organization,http://www.wikidata.org/wiki/Q1374315,Eurazeo,7,4
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/Success_criteria_for_engagement,Success criteria for engagement,P1269,facet of,http://www.wikidata.org/wiki/Q157512,Engagement,1,1
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/Strategic_Foresight_for_Innovation,Strategic foresight for innovation,pcode,field of work,http://www.wikidata.org/wiki/Q174165,Innovation,2,11
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/Strategic_Foresight_for_Innovation,Strategic foresight for innovation,P361,part of,http://www.wikidata.org/wiki/Q111,Mars,2,9
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/future_scenarios,Future scenarios,P279,subclass of,http://www.wikidata.org/wiki/Q1090839,Scenarios,1,5
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/Strategic_Strategic_Foresight_for_Innovation,Strategic strategic foresight for innovation,P1269,facet of,http://www.wikidata.org/wiki/Q111,Mars,1,9
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/Strategic_Strategic_Foresight_for_Innovation,Strategic strategic foresight for innovation,P361,part of,http://www.wikidata.org/wiki/Q111,Mars,1,9
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/Innovation_pipeline,Innovation pipeline,P1269,facet of,http://www.wikidata.org/wiki/Q174165,Innovation,1,11
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/discovery_phase,Discovery phase,P527,has part,http://www.wikidata.org/wiki/Q46744,Understanding,1,1
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/discovery_phase,Discovery phase,P1269,facet of,http://www.wikidata.org/wiki/Q540912,Food industry,1,1
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/external_environment,External environment,P361,part of,http://www.wikidata.org/wiki/Q540912,Food industry,1,1
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/alternative_futures,Alternative futures,P279,subclass of,http://www.wikidata.org/wiki/Q344,Future,1,11
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/massively_open,Massively open,P279,subclass of,http://www.wikidata.org/wiki/Q116634,Online game,1,1
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/incasting,Incasting,P279,subclass of,http://www.wikidata.org/wiki/Q6502279,Projecting,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,pcode,industry,http://www.wikidata.org/wiki/Q485396,Analytics,9,4
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,pcode,headquarters location,http://www.wikidata.org/wiki/Q1297,Chicago,9,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Equivalent_enterprises,Equivalent enterprises,P361,part of,http://www.wikidata.org/wiki/Q76615,Fortune 500,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/GICS1,Gics1,P1535,used by,http://www.wikidata.org/wiki/Q11272,Microsoft excel,1,4
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/GICS4_Code,Gics4 code,P1535,used by,http://www.wikidata.org/wiki/Q11272,Microsoft excel,1,4
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/A_Go,A go,pcode,sport,http://www.wikidata.org/wiki/Q219221,Go,1,8
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/No_Go_decision,No go decision,P279,subclass of,http://www.wikidata.org/wiki/Q1047174,Audit trail,2,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/EXECUTION_OVERVIEW,Execution overview,P1269,facet of,http://www.wikidata.org/wiki/Q1047174,Audit trail,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Phase-1,Phase-1,P527,has part,http://www.wikidata.org/wiki/Q1343050,Enhancement,1,5
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Phase-2,Phase-2,P155,follows,http://www.wikidata.org/wiki/Q340724,Development,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Phase-2,Phase-2,P155,follows,http://www.wikidata.org/wiki/Q4555,Phase,1,11
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,pcode,parent organization,http://www.wikidata.org/wiki/Q1374315,Eurazeo,9,6
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Determine_the_Go,Determine the go,pcode,sport,http://www.wikidata.org/wiki/Q219221,Go,1,8
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Company_Confidential,Company confidential,P31,instance of,http://www.wikidata.org/wiki/Q8078,Logic,3,2
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/compliance_levels,Compliance levels,P31,instance of,http://www.wikidata.org/wiki/Q13427002,Trends,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/ENHANCEMENT_AND_FOUNDATION,Enhancement and foundation,P527,has part,http://www.wikidata.org/wiki/Q4555,Phase,3,11
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/SME_Companies,Sme companies,P279,subclass of,http://www.wikidata.org/wiki/Q218846,Enterprises,1,2
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/data_constraints,Data constraints,P279,subclass of,http://www.wikidata.org/wiki/Q6554155,Challenges,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Taxonomy_Regulation,Taxonomy regulation,P1269,facet of,http://www.wikidata.org/wiki/Q219416,Sustainability,2,2
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/NACE_framework,Nace framework,pcode,creator,http://www.wikidata.org/wiki/Q8880,European commission,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,pcode,subsidiary,http://www.wikidata.org/wiki/Q1374315,Eurazeo,9,6
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Success_criteria_for_engagement,Success criteria for engagement,P1269,facet of,http://www.wikidata.org/wiki/Q157512,Engagement,1,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex,Co.dex,P366,use,http://www.wikidata.org/wiki/Q2374463,Data science,24,13
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex,Co.dex,pcode,field of work,http://www.wikidata.org/wiki/Q2374463,Data science,24,13
201907_co.dex.pdf,http://www.themathcompany.com/cognition/On_-_premise,On - premise,P279,subclass of,http://www.wikidata.org/wiki/Q121359,Infrastructure,2,3
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex,Co.dex,P31,instance of,http://www.wikidata.org/wiki/Q1254596,Saas,24,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex,Co.dex,P31,instance of,http://www.wikidata.org/wiki/Q165194,Api,24,2
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Data_Science_application_code,Data science application code,P366,use,http://www.wikidata.org/wiki/Q2374463,Data science,2,13
201907_co.dex.pdf,http://www.themathcompany.com/cognition/forecasting_techniques,Forecasting techniques,P366,use,http://www.wikidata.org/wiki/Q7216332,Forecasting,2,8
201907_co.dex.pdf,http://www.themathcompany.com/cognition/TheMathMarket,Themathmarket,P366,use,http://www.wikidata.org/wiki/Q7216332,Forecasts,9,2
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex_DS,Co.dex ds,P366,use,http://www.wikidata.org/wiki/Q2374463,Data science,1,13
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex_DS,Co.dex ds,P31,instance of,http://www.wikidata.org/wiki/Q2425187,Code base,1,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex,Co.dex,P277,programming language,http://www.wikidata.org/wiki/Q43967068,Automl,24,2
201907_co.dex.pdf,http://www.themathcompany.com/cognition/TheMathMarket,Themathmarket,P366,use,http://www.wikidata.org/wiki/Q2374463,Data science,9,13
201907_co.dex.pdf,http://www.themathcompany.com/cognition/On_-_premise,On - premise,P279,subclass of,http://www.wikidata.org/wiki/Q8074,Cloud,2,4
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex,Co.dex,P366,use,http://www.wikidata.org/wiki/Q2374463,Data scientists,24,2
201907_co.dex.pdf,http://www.themathcompany.com/cognition/TheMathMarket,Themathmarket,P366,use,http://www.wikidata.org/wiki/Q3025536,Devops,9,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/TheMathMarket,Themathmarket,P366,use,http://www.wikidata.org/wiki/Q218846,Enterprise,9,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Srivatsathemathcompany.com,Srivatsathemathcompany.com,P277,programming language,http://www.wikidata.org/wiki/Q747452,Python,1,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Shridharthemathcompany.com,Shridharthemathcompany.com,P277,programming language,http://www.wikidata.org/wiki/Q747452,Python,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Document_Version_Control,Document version control,P31,instance of,http://www.wikidata.org/wiki/Q302088,Document classification,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Varun_Saraogi,Varun saraogi,pcode,field of work,http://www.wikidata.org/wiki/Q231053,Dag,1,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/DAGs_Organized,Dags organized,P361,part of,http://www.wikidata.org/wiki/Q231053,Dags,2,33
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Keeping_the_DAGs_Organized,Keeping the dags organized,P527,has part,http://www.wikidata.org/wiki/Q996023,Directory structure,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Tasks_Idempotent,Tasks idempotent,P361,part of,http://www.wikidata.org/wiki/Q231053,Dags,2,33
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Where_To_Execute_The_Code,Where to execute the code,P361,part of,http://www.wikidata.org/wiki/Q225812,The code,2,3
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/CRON_Expressions,Cron expressions,P366,use,http://www.wikidata.org/wiki/Q7271585,Scheduling,2,4
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Local_File_System,Local file system,P279,subclass of,http://www.wikidata.org/wiki/Q231053,Dags,2,33
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Monitoring_the_Status_Of_Your_DAG,Monitoring the status of your dag,P1269,facet of,http://www.wikidata.org/wiki/Q231053,Dag,2,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/CONFIGURING_DAGs_PER_ENVIRONMENT,Configuring dags per environment,P279,subclass of,http://www.wikidata.org/wiki/Q231053,Dag,2,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/config_/_dag.yaml,Config / dag.yaml,P366,use,http://www.wikidata.org/wiki/Q231053,Dag,1,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/varun.saraogithemathcompany.com,Varun.saraogithemathcompany.com,P31,instance of,http://www.wikidata.org/wiki/Q9158,Email,2,15
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/pathlib,Pathlib,pcode,based on,http://www.wikidata.org/wiki/Q341826,Path,1,5
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/pathlib,Pathlib,P527,has part,http://www.wikidata.org/wiki/Q341826,Path,1,5
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/configfile.getenv,Configfile.getenv,P31,instance of,http://www.wikidata.org/wiki/Q292434,Config,1,15
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/configfile.getcommon,Configfile.getcommon,P31,instance of,http://www.wikidata.org/wiki/Q292434,Config,1,15
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/configfile,Configfile,P279,subclass of,http://www.wikidata.org/wiki/Q9158,Email,7,15
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/scheduleinterval,Scheduleinterval,P1269,facet of,http://www.wikidata.org/wiki/Q9158,Email,9,15
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/MAKE_DAGs,Make dags,P31,instance of,http://www.wikidata.org/wiki/Q169357,Repo,2,3
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/MAKE_DAGs_/_Tasks_IDEMPOTENT,Make dags / tasks idempotent,P279,subclass of,http://www.wikidata.org/wiki/Q996023,Directory structure,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/MAKE_DAGs,Make dags,P366,use,http://www.wikidata.org/wiki/Q193076,Functional programming,2,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/WHERE_TO_EXECUTE_THE_CODE,Where to execute the code,P1269,facet of,http://www.wikidata.org/wiki/Q231053,Dag,2,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Airflow_Worker,Airflow worker,P366,use,http://www.wikidata.org/wiki/Q231053,Dag,6,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/airflow_operator,Airflow operator,P366,use,http://www.wikidata.org/wiki/Q4698686,Airflow,1,21
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/retries,Retries,P361,part of,http://www.wikidata.org/wiki/Q292434,Configure,7,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/retries,Retries,P279,subclass of,http://www.wikidata.org/wiki/Q7208570,Poke,7,8
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/retries,Retries,P1889,different from,http://www.wikidata.org/wiki/Q340815,Timeout,7,8
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Object_Store,Object store,P527,has part,http://www.wikidata.org/wiki/Q108561969,Adls,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Object_Store_S3,Object store s3,P361,part of,http://www.wikidata.org/wiki/Q108561969,Adls,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/pokeinterval,Pokeinterval,P1889,different from,http://www.wikidata.org/wiki/Q340815,Timeout,2,8
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/CUSTOM_OPERATORS,Custom operators,P366,use,http://www.wikidata.org/wiki/Q228588,Operators,2,10
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/PYTHONPATH,Pythonpath,P31,instance of,http://www.wikidata.org/wiki/Q400857,Environment variable,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Exiting_the_interpreter,Exiting the interpreter,P1269,facet of,http://www.wikidata.org/wiki/Q210439,Interpreter,1,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/AVOID_USING_LOCAL_FILE_SYSTEM,Avoid using local file system,P1269,facet of,http://www.wikidata.org/wiki/Q210439,Interpreter,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/log_storage,Log storage,P279,subclass of,http://www.wikidata.org/wiki/Q231053,Dag,1,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/maxactiveruns,Maxactiveruns,P31,instance of,http://www.wikidata.org/wiki/Q231053,Dag,1,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/SUB_DAGS,Sub dags,P361,part of,http://www.wikidata.org/wiki/Q4698686,Airflow,10,21
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/default_value,Default value,P279,subclass of,http://www.wikidata.org/wiki/Q351657,Setting,1,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Sequential_Executor,Sequential executor,P1889,different from,http://www.wikidata.org/wiki/Q28298,Celery,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Sequential_Executor,Sequential executor,P366,use,http://www.wikidata.org/wiki/Q3363481,Parallel,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/subdag,Subdag,P527,has part,http://www.wikidata.org/wiki/Q1179464,Task,2,18
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/SUB_DAGS,Sub dags,P279,subclass of,http://www.wikidata.org/wiki/Q231053,Dags,10,33
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/DAGs_RUNS_FAIL_EVEN_IF_NO_TASK_FAIL,Dags runs fail even if no task fail,P1269,facet of,http://www.wikidata.org/wiki/Q231053,Dags,2,33
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/TASK_FAIL,Task fail,P1269,facet of,http://www.wikidata.org/wiki/Q231053,Dags,2,33
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/dagruntimeout,Dagruntimeout,P1269,facet of,http://www.wikidata.org/wiki/Q231053,Dags,3,33
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/dagruntimeout,Dagruntimeout,P279,subclass of,http://www.wikidata.org/wiki/Q231053,Dag,3,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/dagruntimeout,Dagruntimeout,P1269,facet of,http://www.wikidata.org/wiki/Q231053,Dag,3,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/dagruntimeout,Dagruntimeout,P279,subclass of,http://www.wikidata.org/wiki/Q7312204,Remove,3,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/dagruntimeout,Dagruntimeout,P1889,different from,http://www.wikidata.org/wiki/Q4698686,Airflow,3,21
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/no_tasks,No tasks,P1542,has effect,http://www.wikidata.org/wiki/Q4716233,Alerts,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/MONITORING_THE_STATUS_OF_Your_DAG,Monitoring the status of your dag,P1269,facet of,http://www.wikidata.org/wiki/Q231053,Dag,2,54
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/run_fails,Run fails,P1269,facet of,http://www.wikidata.org/wiki/Q231053,Dags,1,33
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Document_Version_Control,Document version control,P31,instance of,http://www.wikidata.org/wiki/Q16280097,Version,1,3
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Batch_Data_Pipeline,Batch data pipeline,P279,subclass of,http://www.wikidata.org/wiki/Q2397719,Reliability,9,6
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Streaming_Data_Pipelines,Streaming data pipelines,P279,subclass of,http://www.wikidata.org/wiki/Q250434,Pipelines,4,18
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Streaming_Data_Pipeline,Streaming data pipeline,P279,subclass of,http://www.wikidata.org/wiki/Q1192422,Data pipeline,4,35
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Streaming_Use_Case,Streaming use case,P31,instance of,http://www.wikidata.org/wiki/Q613417,Use case,2,7
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Streaming_Use_Case,Streaming use case,P1269,facet of,http://www.wikidata.org/wiki/Q1192422,Data pipeline,2,35
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Ensuring_Reliability_In_A_Data_Pipeline,Ensuring reliability in a data pipeline,P1269,facet of,http://www.wikidata.org/wiki/Q1192422,Data pipeline,2,35
