asset_name,source_uri,source_name,edge_pcode,edge_name,target_uri,target_name,source_weight,target_weight
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.wikidata.org/wiki/Q224617,Platforms,P527,has part,http://www.themathcompany.com/cognition/front_-_end,Front - end,1,1
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.wikidata.org/wiki/Q421179,Hcp,P279,subclass of,http://www.themathcompany.com/cognition/sales_analytics,Sales analytics,4,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.wikidata.org/wiki/Q573,Day,P527,has part,http://www.themathcompany.com/cognition/part_level_coefficients,Part level coefficients,2,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.wikidata.org/wiki/Q438267,Roi,P527,has part,http://www.themathcompany.com/cognition/CHANNEL_PATHWAYS,Channel pathways,2,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.wikidata.org/wiki/Q438267,Roi,P527,has part,http://www.themathcompany.com/cognition/Secondary_model,Secondary model,2,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.wikidata.org/wiki/Q421179,Hcp,P279,subclass of,http://www.themathcompany.com/cognition/Secondary_model,Secondary model,2,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.wikidata.org/wiki/Q227867,Dma,P279,subclass of,http://www.themathcompany.com/cognition/Secondary_model,Secondary model,4,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.wikidata.org/wiki/Q11471,Time,P527,has part,http://www.themathcompany.com/cognition/SUB_-_TACTICS,Sub - tactics,6,2
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.wikidata.org/wiki/Q45045,Simulator,P366,use,http://www.themathcompany.com/cognition/FLIGHTING_SCENARIO_PLANNING_1/2,Flighting scenario planning 1/2,2,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.wikidata.org/wiki/Q45045,Simulator,P361,part of,http://www.themathcompany.com/cognition/FLIGHTING_SCENARIO_PLANNING_2/2,Flighting scenario planning 2/2,2,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.wikidata.org/wiki/Q2476929,Confidential,P361,part of,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,9,9
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q64512396,Specialists,P425,field of this occupation,http://www.themathcompany.com/cognition/job_job,Job job,4,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q64512396,Specialists,P279,subclass of,http://www.themathcompany.com/cognition/job_abilities,Job abilities,4,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q39809,Marketing,P31,instance of,http://www.themathcompany.com/cognition/organizational_function,Organizational function,3,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q217419,Hr,P31,instance of,http://www.themathcompany.com/cognition/organizational_function,Organizational function,2,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q43015,Finance,P31,instance of,http://www.themathcompany.com/cognition/organizational_function,Organizational function,2,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q1553864,Governance,P527,has part,http://www.themathcompany.com/cognition/ANALYTICS_STRATEGY,Analytics strategy,19,5
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q43229,Organizations,P527,has part,http://www.themathcompany.com/cognition/C_-_level,C - level,25,3
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q484876,Ceo,P361,part of,http://www.themathcompany.com/cognition/C_-_suite,C - suite,2,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q342133,Cio,P361,part of,http://www.themathcompany.com/cognition/C_-_suite,C - suite,2,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q406980,Coo,P361,part of,http://www.themathcompany.com/cognition/C_-_suite,C - suite,2,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q403461,Cto,P361,part of,http://www.themathcompany.com/cognition/C_-_suite,C - suite,6,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q623268,Cfo,P361,part of,http://www.themathcompany.com/cognition/C_-_suite,C - suite,1,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q342133,Cio,P361,part of,http://www.themathcompany.com/cognition/C_-_level,C - level,2,3
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q406980,Coo,P361,part of,http://www.themathcompany.com/cognition/C_-_level,C - level,2,3
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q403461,Cto,P361,part of,http://www.themathcompany.com/cognition/C_-_level,C - level,6,3
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q623268,Cfo,P361,part of,http://www.themathcompany.com/cognition/C_-_level,C - level,1,3
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q451148,Cmo,P361,part of,http://www.themathcompany.com/cognition/C_-_level,C - level,1,3
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q293641,Cso,P361,part of,http://www.themathcompany.com/cognition/C_-_level,C - level,1,3
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q190464,Hsbc,pcode,subsidiary,http://www.themathcompany.com/cognition/HSBC_Retail_Banking,Hsbc retail banking,3,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q2932125,Cxo,P2283,uses,http://www.themathcompany.com/cognition/direct_reporting,Direct reporting,2,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q2932125,Cxo,P279,subclass of,http://www.themathcompany.com/cognition/direct_reporting,Direct reporting,2,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q5508775,Functional model,P527,has part,http://www.themathcompany.com/cognition/organization_core,Organization core,1,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q212235,Aig,pcode,subsidiary,http://www.themathcompany.com/cognition/AIG_Analytics,Aig analytics,3,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q2920921,Managers,P361,part of,http://www.themathcompany.com/cognition/cross_functional,Cross functional,1,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q253100,Smes,P361,part of,http://www.themathcompany.com/cognition/cross_functional,Cross functional,1,1
The Glue that holds Analytics together.pdf,http://www.wikidata.org/wiki/Q5669212,Analysts,P361,part of,http://www.themathcompany.com/cognition/cross_functional,Cross functional,2,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q1374315,Eurazeo,P1056,product or material produced,http://www.themathcompany.com/cognition/O_Screening,O screening,4,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q1374315,Eurazeo,P31,instance of,http://www.themathcompany.com/cognition/execution_phases,Execution phases,4,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q76615,Fortune 500,P527,has part,http://www.themathcompany.com/cognition/Equivalent_enterprises,Equivalent enterprises,1,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q2333891,Statista,pcode,owned by,http://www.themathcompany.com/cognition/Financial_Times_of_London,Financial times of london,1,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q538934,Exceptions,P361,part of,http://www.themathcompany.com/cognition/ESG_criteria_and_issues,Esg criteria and issues,1,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q407082,Esg,P527,has part,http://www.themathcompany.com/cognition/Investment_restriction,Investment restriction,17,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q407082,Esg,P527,has part,http://www.themathcompany.com/cognition/Investment_restriction_of_Limited_Partners,Investment restriction of limited partners,17,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q1374315,Eurazeo,P31,instance of,http://www.themathcompany.com/cognition/limited_partner_companies,Limited partner companies,4,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q407082,Esg,P527,has part,http://www.themathcompany.com/cognition/Company_Confidential,Company confidential,17,3
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q1374315,Eurazeo,pcode,parent organization,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,4,7
TheMathCompany - ESG O+ Screening tool.pdf,http://www.wikidata.org/wiki/Q1374315,Eurazeo,pcode,subsidiary,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,4,7
TheMathCompany - Innovation V4.pdf,http://www.wikidata.org/wiki/Q111,Mars,P527,has part,http://www.themathcompany.com/cognition/Strategic_Foresight_for_Innovation,Strategic foresight for innovation,9,2
TheMathCompany - Innovation V4.pdf,http://www.wikidata.org/wiki/Q1748655,Strategic foresight,P1269,facet of,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,8,3
TheMathCompany - Innovation V4.pdf,http://www.wikidata.org/wiki/Q111,Mars,P527,has part,http://www.themathcompany.com/cognition/Strategic_Strategic_Foresight_for_Innovation,Strategic strategic foresight for innovation,9,1
TheMathCompany - Innovation V4.pdf,http://www.wikidata.org/wiki/Q174165,Innovation,P279,subclass of,http://www.themathcompany.com/cognition/imbibing,Imbibing,11,1
TheMathCompany - Innovation V4.pdf,http://www.wikidata.org/wiki/Q46744,Understanding,P361,part of,http://www.themathcompany.com/cognition/discovery_phase,Discovery phase,1,1
TheMathCompany - Innovation V4.pdf,http://www.wikidata.org/wiki/Q540912,Food industry,P527,has part,http://www.themathcompany.com/cognition/external_environment,External environment,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q1374315,Eurazeo,P31,instance of,http://www.themathcompany.com/cognition/execution_phases,Execution phases,6,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q76615,Fortune 500,P527,has part,http://www.themathcompany.com/cognition/Equivalent_enterprises,Equivalent enterprises,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q2333891,Statista,pcode,owned by,http://www.themathcompany.com/cognition/Financial_Times_of_London,Financial times of london,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q11272,Microsoft excel,P2283,uses,http://www.themathcompany.com/cognition/GICS1,Gics1,4,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q11272,Microsoft excel,P2283,uses,http://www.themathcompany.com/cognition/GICS4_Code,Gics4 code,4,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q538934,Exceptions,P361,part of,http://www.themathcompany.com/cognition/ESG_criteria_and_issues,Esg criteria and issues,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q1343050,Enhancement,P361,part of,http://www.themathcompany.com/cognition/Phase-1,Phase-1,5,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q340724,Development,P156,followed by,http://www.themathcompany.com/cognition/Phase-2,Phase-2,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q4555,Phase,P156,followed by,http://www.themathcompany.com/cognition/Phase-2,Phase-2,11,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q1374315,Eurazeo,pcode,subsidiary,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,6,9
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q23542287,Powerbi,P366,use,http://www.themathcompany.com/cognition/Human_centric_design,Human centric design,3,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q4555,Phase,P361,part of,http://www.themathcompany.com/cognition/ENHANCEMENT_AND_FOUNDATION,Enhancement and foundation,11,3
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q3412834,Qualitative,P279,subclass of,http://www.themathcompany.com/cognition/unstructured,Unstructured,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.wikidata.org/wiki/Q1374315,Eurazeo,pcode,parent organization,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,6,9
201907_co.dex.pdf,http://www.wikidata.org/wiki/Q8513,Database,P366,use,http://www.themathcompany.com/cognition/store_data,Store data,1,1
201907_co.dex.pdf,http://www.wikidata.org/wiki/Q43967068,Automl,P366,use,http://www.themathcompany.com/cognition/automates,Automates,2,1
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q1273207,Distribution list,P527,has part,http://www.themathcompany.com/cognition/Varun_Saraogi,Varun saraogi,1,1
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q231053,Dags,P527,has part,http://www.themathcompany.com/cognition/DAGs_Organized,Dags organized,33,2
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q996023,Directory structure,P361,part of,http://www.themathcompany.com/cognition/Keeping_the_DAGs_Organized,Keeping the dags organized,2,2
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q231053,Dags,P527,has part,http://www.themathcompany.com/cognition/Tasks_Idempotent,Tasks idempotent,33,2
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q225812,The code,P527,has part,http://www.themathcompany.com/cognition/Where_To_Execute_The_Code,Where to execute the code,3,2
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q7271585,Scheduling,P2283,uses,http://www.themathcompany.com/cognition/CRON_Expressions,Cron expressions,4,2
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q231053,Dags,P527,has part,http://www.themathcompany.com/cognition/Local_File_System,Local file system,33,2
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q231053,Dags,P527,has part,http://www.themathcompany.com/cognition/Sub_Dags,Sub dags,33,10
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q231053,Dag,P527,has part,http://www.themathcompany.com/cognition/Sub_Dags,Sub dags,54,10
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q231053,Dag,P527,has part,http://www.themathcompany.com/cognition/Monitoring_the_Status_Of_Your_DAG,Monitoring the status of your dag,54,2
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q341826,Path,pcode,derivative work,http://www.themathcompany.com/cognition/pathlib,Pathlib,5,1
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q341826,Path,P361,part of,http://www.themathcompany.com/cognition/pathlib,Pathlib,5,1
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q9158,Email,P31,instance of,http://www.themathcompany.com/cognition/scheduleinterval,Scheduleinterval,15,9
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q231053,Dag,P279,subclass of,http://www.themathcompany.com/cognition/functional_programming_paradigm,Functional programming paradigm,54,1
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q21462856,Aws lambda,P366,use,http://www.themathcompany.com/cognition/serverless_functions,Serverless functions,1,3
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q167676,Sensors,P527,has part,http://www.themathcompany.com/cognition/airflow_worker,Airflow worker,6,6
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q340815,Timeout,P1889,different from,http://www.themathcompany.com/cognition/retries,Retries,8,7
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q108561969,Adls,P361,part of,http://www.themathcompany.com/cognition/Object_Store,Object store,1,1
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q108561969,Adls,P527,has part,http://www.themathcompany.com/cognition/Object_Store_S3,Object store s3,1,1
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q340815,Timeout,P1889,different from,http://www.themathcompany.com/cognition/pokeinterval,Pokeinterval,8,2
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q300864,Cron,P31,instance of,http://www.themathcompany.com/cognition/scheduling_format,Scheduling format,4,1
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q228588,Operators,P1535,used by,http://www.themathcompany.com/cognition/CUSTOM_OPERATORS,Custom operators,10,2
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q418972,Emr,P279,subclass of,http://www.themathcompany.com/cognition/ETL_cluster,Etl cluster,1,1
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q28298,Celery,P1889,different from,http://www.themathcompany.com/cognition/Sequential_Executor,Sequential executor,1,1
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q1179464,Task,P361,part of,http://www.themathcompany.com/cognition/subdag,Subdag,18,2
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q4698686,Airflow,P2283,uses,http://www.themathcompany.com/cognition/SUB_DAGS,Sub dags,21,10
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q4698686,Airflow,P1889,different from,http://www.themathcompany.com/cognition/dagruntimeout,Dagruntimeout,21,3
Airflow - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q4716233,Alerts,P828,has cause,http://www.themathcompany.com/cognition/no_tasks,No tasks,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q1273207,Distribution list,P527,has part,http://www.themathcompany.com/cognition/Varun_Saraogi,Varun saraogi,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q1192422,Data pipeline,pcode,named after,http://www.themathcompany.com/cognition/Varun_Saraogi,Varun saraogi,35,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q12271,Architecture,P527,has part,http://www.themathcompany.com/cognition/Failure_handling,Failure handling,5,3
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q243457,Spark,P31,instance of,http://www.themathcompany.com/cognition/distributed_framework,Distributed framework,4,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q58778,System,P527,has part,http://www.themathcompany.com/cognition/Key_Components,Key components,14,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q97738996,Horizontally,P461,opposite of,http://www.themathcompany.com/cognition/Vertically,Vertically,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q2143522,Monitoring,P361,part of,http://www.themathcompany.com/cognition/reliable_system,Reliable system,6,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q224419,Cluster,P527,has part,http://www.themathcompany.com/cognition/Cluster_are_performing,Cluster are performing,6,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q250434,Pipelines,P527,has part,http://www.themathcompany.com/cognition/w.r.t,W.r.t,18,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q243457,Spark,P366,use,http://www.themathcompany.com/cognition/big_Data_processing,Big data processing,4,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q3073740,Flink,P366,use,http://www.themathcompany.com/cognition/big_Data_processing,Big data processing,3,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q838828,Parquet,P31,instance of,http://www.themathcompany.com/cognition/Open_-_source,Open - source,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q838828,Parquet,P366,use,http://www.themathcompany.com/cognition/schema_management,Schema management,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q17012109,Amazon redshift,P361,part of,http://www.themathcompany.com/cognition/S3_Database,S3 database,1,0
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q725967,Azure synapse,P361,part of,http://www.themathcompany.com/cognition/GCP_Cloud,Gcp cloud,1,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q401091,Azure,P361,part of,http://www.themathcompany.com/cognition/GCP_Cloud,Gcp cloud,14,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q154411,Spanner,pcode,owner of,http://www.themathcompany.com/cognition/Big_Query,Big query,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q850,Mysql,P527,has part,http://www.themathcompany.com/cognition/Influx_DB,Influx db,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q456157,Aws,P527,has part,http://www.themathcompany.com/cognition/Store_Spatial,Store spatial,9,0
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.wikidata.org/wiki/Q2136322,Redis,P527,has part,http://www.themathcompany.com/cognition/Azure_Cache,Azure cache,5,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q1134747,Adweek,P361,part of,http://www.themathcompany.com/cognition/FISCALYEAR,Fiscalyear,19,7
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q1134747,Adweek,P155,follows,http://www.themathcompany.com/cognition/FISCALYEAR,Fiscalyear,19,7
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q297593,Osa,P527,has part,http://www.themathcompany.com/cognition/SWOOSHOURSV3,Swooshoursv3,12,2
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q297593,Osa,P527,has part,http://www.themathcompany.com/cognition/SWTOTALHOURS,Swtotalhours,12,2
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q14749,Table,P361,part of,http://www.themathcompany.com/cognition/SQL_DB,Sql db,5,2
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q297593,Osa,P527,has part,http://www.themathcompany.com/cognition/supplierid,Supplierid,12,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q146654,Solution,P527,has part,http://www.themathcompany.com/cognition/Check_last_records_OSA,Check last records osa,4,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q1134747,Adweek,P361,part of,http://www.themathcompany.com/cognition/Sales_week_over_week,Sales week over week,19,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q43399271,Grafana,P527,has part,http://www.themathcompany.com/cognition/Recoverable_Sales_V3,Recoverable sales v3,5,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q1179138,Null,P1889,different from,http://www.themathcompany.com/cognition/Supplier_ID,Supplier id,1,2
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q400416,Impact,P31,instance of,http://www.themathcompany.com/cognition/prediction_date,Prediction date,2,3
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q400416,Impact,P31,instance of,http://www.themathcompany.com/cognition/business_defined_metrics,Business defined metrics,2,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q3754024,Threshold value,P279,subclass of,http://www.themathcompany.com/cognition/business_defined_metrics,Business defined metrics,1,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q10954303,Variable,P31,instance of,http://www.themathcompany.com/cognition/pivoted,Pivoted,1,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q10954303,Variable,P31,instance of,http://www.themathcompany.com/cognition/unique_set_of_records,Unique set of records,1,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q1134747,Adweek,P361,part of,http://www.themathcompany.com/cognition/calendar_file,Calendar file,19,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q3133,Green,P31,instance of,http://www.themathcompany.com/cognition/promo_colors,Promo colors,7,4
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q943,Yellow,P31,instance of,http://www.themathcompany.com/cognition/promo_colors,Promo colors,7,4
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q3142,Red,P31,instance of,http://www.themathcompany.com/cognition/promo_colors,Promo colors,23,4
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q43399271,Grafana,P527,has part,http://www.themathcompany.com/cognition/SOLUTION_Current_Scope,Solution current scope,5,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q43399271,Grafana,P178,developer,http://www.themathcompany.com/cognition/SOLUTION_Current_Scope,Solution current scope,5,1
businessdocument.docx.pdf,http://www.wikidata.org/wiki/Q34038,Waterfall,P31,instance of,http://www.themathcompany.com/cognition/promo_colors,Promo colors,2,4
Code Review checklist-2.pdf,http://www.wikidata.org/wiki/Q922625,Checklist,P527,has part,http://www.themathcompany.com/cognition/Checklist_Description,Checklist description,4,2
Code Review checklist-2.pdf,http://www.wikidata.org/wiki/Q188889,Code,P361,part of,http://www.themathcompany.com/cognition/Platform_Architecture,Platform architecture,42,3
Code Review checklist-2.pdf,http://www.wikidata.org/wiki/Q3264234,Functional requirements,P527,has part,http://www.themathcompany.com/cognition/Feature_Function_Schematics,Feature function schematics,6,3
Code Review checklist-2.pdf,http://www.wikidata.org/wiki/Q782466,Integration test,P279,subclass of,http://www.themathcompany.com/cognition/Non_Functional_Requirements,Non functional requirements,6,3
Code Review checklist-2.pdf,http://www.wikidata.org/wiki/Q788790,Documentation,P527,has part,http://www.themathcompany.com/cognition/Client_Approval,Client approval,4,4
Code Review checklist-2.pdf,http://www.wikidata.org/wiki/Q5253831,Design pattern,P279,subclass of,http://www.themathcompany.com/cognition/Code_pattern,Code pattern,3,1
Code Review checklist-2.pdf,http://www.wikidata.org/wiki/Q907375,Unit test,P2283,uses,http://www.themathcompany.com/cognition/test_-_everything_-_that_-_can_-_possibly_-_break,Test - everything - that - can - possibly - break,8,1
Code Review checklist-2.pdf,http://www.wikidata.org/wiki/Q188889,Code,P527,has part,http://www.themathcompany.com/cognition/Code_structure,Code structure,42,3
Databricks - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q1273207,Distribution list,P50,author,http://www.themathcompany.com/cognition/Ankur_Misra,Ankur misra,1,1
Databricks - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q18350420,Databricks,P50,author,http://www.themathcompany.com/cognition/Ankur_Misra,Ankur misra,43,1
Databricks - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q18350420,Databricks,P527,has part,http://www.themathcompany.com/cognition/INTRODUCTION_TO_DATABRICKS,Introduction to databricks,43,2
Databricks - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q18350420,Databricks,P1535,used by,http://www.themathcompany.com/cognition/SETTING_UP_A_CLUSTER_IN_DATABRICKS,Setting up a cluster in databricks,43,2
Databricks - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q18350420,Databricks,P527,has part,http://www.themathcompany.com/cognition/SETTING_UP_A_CLUSTER_IN_DATABRICKS,Setting up a cluster in databricks,43,2
Databricks - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q18350420,Databricks,P527,has part,http://www.themathcompany.com/cognition/HANDLING_NOTEBOOKS_IN_DATABRICKS,Handling notebooks in databricks,43,2
Databricks - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q18350420,Databricks,P527,has part,http://www.themathcompany.com/cognition/MANAGING_SECRETS_IN_DATABRICKS,Managing secrets in databricks,43,2
Databricks - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q121769,References,P361,part of,http://www.themathcompany.com/cognition/CHOOSING_THE_RIGHT_STORAGE,Choosing the right storage,2,2
Databricks - Best Practices v1.0.pdf,http://www.wikidata.org/wiki/Q18350420,Databricks,P366,use,http://www.themathcompany.com/cognition/source_system,Source system,43,1
